Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1675714537.1177027,92,1675714537,117327928,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714538.1169703,93,1675714538,116639137,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714539.117349,94,1675714539,116987943,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714540.1171198,95,1675714540,116746902,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714541.1177688,96,1675714541,117395162,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714542.1183257,97,1675714542,117911338,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714543.1509073,98,1675714543,150455236,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714544.1169815,99,1675714544,116547107,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714545.1172237,100,1675714545,116731643,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714546.118318,101,1675714546,117802381,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714547.1167977,102,1675714547,116328954,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714548.1175172,103,1675714548,117162704,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714549.1168966,104,1675714549,116456508,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714550.1172845,105,1675714550,116896629,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714551.1170013,106,1675714551,116555690,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714552.1167538,107,1675714552,116259813,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714553.1174035,108,1675714553,116886615,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714554.1160502,109,1675714554,115665435,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714555.1184726,110,1675714555,118022680,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
1675714556.1160507,111,1675714556,115671873,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714557.1176755,112,1675714557,117255926,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714558.1153297,113,1675714558,114953517,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714559.1176777,114,1675714559,117226600,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
