Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,raw,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance
1677800878.7218418,6891,1677800878,688610553,imu1_frame,"$VNYMR,-124.219,+016.528,-050.542,+00.0815,-00.3222,+00.4227,+07.821,+03.838,-08.532,-01.456563,+00.253840,+00.148205*61",0,0,0,,-0.08274224664247279,0.43419688591375016,-0.762255728931908,0.4728562028712786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.456563,0.25384,0.148205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.821,3.838,-8.532,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0815,-0.3222,0.4227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.721862,6892,1677800878,714018106,imu1_frame,"$VNYMR,-120.756,+017.691,-051.743,+00.0807,-00.3257,+00.3989,+00.929,-03.361,-11.645,-00.843431,-01.194539,+02.674287*67",0,0,0,,-0.09283803524301004,0.4432010140611385,-0.7397111264424157,0.4977764656597261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.843431,-1.194539,2.674287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.929,-3.361,-11.645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0807,-0.3257,0.3989,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.7654507,6893,1677800878,739380598,imu1_frame,"$VNYMR,-118.812,+019.837,-050.731,+00.0607,-00.3290,+00.4137,+13.008,-01.480,-07.870,+00.016815,+00.504603,+01.497053*6A",0,0,0,,-0.0807960812908371,0.4424594385640058,-0.7286285794868279,0.5165288294264672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016815,0.504603,1.497053,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",13.008,-1.48,-7.87,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0607,-0.329,0.4137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.767477,6894,1677800878,764793395,imu1_frame,"$VNYMR,-119.414,+019.309,-051.701,+00.0629,-00.3405,+00.4077,+04.980,+01.078,-06.821,-00.950830,+00.304976,-01.972975*65",0,0,0,,-0.08650811962197236,0.4472861284389427,-0.7291642701364608,0.5106573525387985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.95083,0.304976,-1.972975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.98,1.078,-6.821,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0629,-0.3405,0.4077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.808589,6895,1677800878,790153503,imu1_frame,"$VNYMR,-120.086,+015.606,-054.148,+00.0873,-00.3569,+00.3871,+00.255,+11.852,-09.686,-01.242873,-02.117402,-02.197809*6F",0,0,0,,-0.12043104861781269,0.4510494076114826,-0.7334601179782445,0.49405166709311304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.242873,-2.117402,-2.197809,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.255,11.852,-9.686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0873,-0.3569,0.3871,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.852605,6896,1677800878,813656806,imu1_frame,"$VNYMR,-122.059,+013.135,-053.772,+00.1064,-00.3468,+00.3968,+12.703,+10.947,-19.335,+02.078080,+03.514302,-03.405221*6F",0,0,0,,-0.12835192894981062,0.44244420429702846,-0.750130510800904,0.4744187234757995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.07808,3.514302,-3.405221,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",12.703,10.947,-19.335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1064,-0.3468,0.3968,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.8526225,6897,1677800878,839034318,imu1_frame,"$VNYMR,-131.944,+011.213,-049.857,+00.1117,-00.3113,+00.4218,+02.951,+01.828,-09.478,+05.248873,+03.816464,-06.538472*66",0,0,0,,-0.08988439096387466,0.41919605765683693,-0.8075252801484173,0.40509058669295117,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.248873,3.816464,-6.538472,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.951,1.828,-9.478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1117,-0.3113,0.4218,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.90057,6898,1677800878,864495277,imu1_frame,"$VNYMR,-139.944,+010.313,-048.081,+00.1087,-00.2981,+00.4571,-03.008,+38.548,-21.043,+02.015759,+04.971176,-00.180944*69",0,0,0,,-0.06183877055131182,0.4093078209297037,-0.8420167230239751,0.3459059298862141,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.015759,4.971176,-0.180944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.008,38.548,-21.043,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1087,-0.2981,0.4571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.90059,6899,1677800878,889959096,imu1_frame,"$VNYMR,-145.084,+022.205,-044.978,+00.0160,-00.2702,+00.4487,+01.290,+14.189,-07.514,+02.499890,+09.200229,+04.391244*6C",0,0,0,,0.05711863096432859,0.41143501754550965,-0.8427994869178717,0.34226848114464037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.49989,9.200229,4.391244,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.29,14.189,-7.514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.016,-0.2702,0.4487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.9445477,6900,1677800878,913363933,imu1_frame,"$VNYMR,-150.127,+032.562,-044.557,-00.0821,-00.2474,+00.4440,+07.059,+05.108,+04.368,+00.117784,+05.202080,+01.497778*6F",0,0,0,,0.1568594902457685,0.41847574597083836,-0.8308377847436602,0.33163492849251486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.117784,5.20208,1.497778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.059,5.108,4.368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0821,-0.2474,0.444,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.9445658,6901,1677800878,938738346,imu1_frame,"$VNYMR,-152.445,+033.916,-048.351,-00.1005,-00.2565,+00.4328,+08.686,+08.685,-00.569,-03.089530,-00.280415,-01.139249*67",0,0,0,,0.16514341479399866,0.44382502669239515,-0.8190733261727638,0.3238300242163426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.08953,-0.280415,-1.139249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.686,8.685,-0.569,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1005,-0.2565,0.4328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.9889126,6902,1677800878,964245796,imu1_frame,"$VNYMR,-152.662,+031.655,-054.138,-00.0872,-00.2988,+00.4007,+07.203,+14.984,-11.698,-03.699990,-00.487240,-01.083613*67",0,0,0,,0.1325269304647615,0.48280259241572226,-0.8031052645559822,0.3230482990215423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.69999,-0.48724,-1.083613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.203,14.984,-11.698,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0872,-0.2988,0.4007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.9914768,6903,1677800878,989530801,imu1_frame,"$VNYMR,-154.082,+032.634,-058.467,-00.0968,-00.3352,+00.3743,+06.436,+14.752,-10.131,-01.890746,+01.876363,+01.038963*62",0,0,0,,0.13381671913370424,0.5117419486973901,-0.7853889577687148,0.3215236362052734,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.890746,1.876363,1.038963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.436,14.752,-10.131,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0968,-0.3352,0.3743,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.0326116,6904,1677800879,14902114,imu1_frame,"$VNYMR,-155.461,+036.431,-061.563,-00.1304,-00.3397,+00.3483,+06.811,+07.376,-06.631,-01.396052,+01.901337,+02.185288*6D",0,0,0,,0.1591160419329587,0.5320869290421937,-0.7634361909232281,0.3297434874727154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.396052,1.901337,2.185288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.811,7.376,-6.631,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1304,-0.3397,0.3483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.0769775,6905,1677800879,38400650,imu1_frame,"$VNYMR,-156.398,+039.965,-064.017,-00.1594,-00.3481,+00.3360,+07.155,+03.548,-07.033,-01.033652,+01.515676,+01.702686*6B",0,0,0,,0.18177931449905665,0.546869783533128,-0.7430310996919507,0.34028591738309344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.033652,1.515676,1.702686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.155,3.548,-7.033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1594,-0.3481,0.336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.076994,6906,1677800879,63865184,imu1_frame,"$VNYMR,-158.555,+042.455,-066.405,-00.1820,-00.3481,+00.3169,+07.117,+03.670,-06.358,-00.542697,+01.901908,+00.729226*6F",0,0,0,,0.20270095899141238,0.5578992018287282,-0.7294605811013937,0.33992361265738347,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.542697,1.901908,0.729226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.117,3.67,-6.358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.182,-0.3481,0.3169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.1205947,6907,1677800879,89222192,imu1_frame,"$VNYMR,-161.539,+044.161,-069.302,-00.1991,-00.3527,+00.2810,+07.883,+04.817,-04.679,-01.217556,+01.724004,+00.543327*66",0,0,0,,0.22071566463707876,0.5696556282877525,-0.7181409569496567,0.33324259405923784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.217556,1.724004,0.543327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.883,4.817,-4.679,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1991,-0.3527,0.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.1206148,6908,1677800879,114585399,imu1_frame,"$VNYMR,-164.639,+045.840,-073.710,-00.2154,-00.3538,+00.2699,+06.771,+03.549,-03.470,-01.921255,+02.034715,+00.507474*63",0,0,0,,0.23498878421340574,0.5891293300072056,-0.6991530652835765,0.32998771965596757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.921255,2.034715,0.507474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.771,3.549,-3.47,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2154,-0.3538,0.2699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.16465,6909,1677800879,139946222,imu1_frame,"$VNYMR,-168.795,+047.377,-079.392,-00.2313,-00.3698,+00.2268,+06.529,+02.693,-00.618,-01.841564,+02.130751,+00.591298*6A",0,0,0,,0.2505567971338424,0.6122838607576961,-0.6761953291375977,0.3241753262020052,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.841564,2.130751,0.591298,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.529,2.693,-0.618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2313,-0.3698,0.2268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.165633,6910,1677800879,163490056,imu1_frame,"$VNYMR,-172.376,+048.191,-085.401,-00.2408,-00.3790,+00.1915,+06.847,+03.311,+01.127,-02.701932,+01.377938,+00.182154*63",0,0,0,,0.2582112233545018,0.6376523144789376,-0.650982129782157,0.3208562866420301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.701932,1.377938,0.182154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.847,3.311,1.127,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2408,-0.379,0.1915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.2126129,6911,1677800879,188882589,imu1_frame,"$VNYMR,-173.203,+048.722,-091.037,-00.2478,-00.3775,+00.1445,+08.118,+05.922,-02.006,-04.157740,-00.103298,+00.674085*65",0,0,0,,0.24998157450311448,0.665942176083897,-0.6197251540214415,0.3316187027214965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.15774,-0.103298,0.674085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.118,5.922,-2.006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2478,-0.3775,0.1445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.2565737,6912,1677800879,214275836,imu1_frame,"$VNYMR,-174.944,+050.939,-098.213,-00.2626,-00.3868,+00.0976,+06.039,+00.525,-02.965,-03.957228,+01.389507,+02.102166*68",0,0,0,,0.25114592115454315,0.6942154634874287,-0.5761186179634163,0.3508246778353741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.957228,1.389507,2.102166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.039,0.525,-2.965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2626,-0.3868,0.0976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.256629,6913,1677800879,239648342,imu1_frame,"$VNYMR,+178.307,+053.180,-110.528,-00.2859,-00.3631,+00.0263,+04.272,-03.512,+00.569,-05.878358,+03.035043,+02.088625*65",0,0,0,,-0.26587126560020957,-0.7310196992971166,0.5149086612896842,-0.36026620698666867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.878358,3.035043,2.088625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.272,-3.512,0.569,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2859,-0.3631,0.0263,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.300866,6914,1677800879,265073060,imu1_frame,"$VNYMR,+171.067,+052.529,-122.706,-00.2875,-00.3497,-00.0603,+03.146,-02.560,+05.406,-03.770117,+02.484235,+00.131237*6C",0,0,0,,-0.2727906476692843,-0.7680770229434537,0.45885516787960345,-0.35368755177511463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.770117,2.484235,0.131237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.146,-2.56,5.406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2875,-0.3497,-0.0603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.3008826,6915,1677800879,288617610,imu1_frame,"$VNYMR,+169.632,+051.820,-129.549,-00.2849,-00.3317,-00.0913,+04.737,+01.804,+05.761,-04.153476,-00.554234,+00.167500*6C",0,0,0,,-0.25898408825528285,-0.7935502030202594,0.4174909491942168,-0.3590356871649345,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.153476,-0.554234,0.1675,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.737,1.804,5.761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2849,-0.3317,-0.0913,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.3452587,6916,1677800879,313995361,imu1_frame,"$VNYMR,+170.707,+054.105,-134.447,-00.2956,-00.3044,-00.1196,+03.117,+00.265,-00.284,-04.019343,-01.486381,+01.260112*6B",0,0,0,,-0.24201314835482704,-0.8041817388825593,0.37761765238111994,-0.39003368505986713,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.019343,-1.486381,1.260112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.117,0.265,-0.284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2956,-0.3044,-0.1196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.3453016,6917,1677800879,339378356,imu1_frame,"$VNYMR,+170.456,+056.464,-141.979,-00.3086,-00.2788,-00.1560,+01.077,-01.573,-01.698,-05.861817,-00.945926,+00.976913*66",0,0,0,,-0.22285239974482507,-0.8172802431722772,0.32320270648859706,-0.421817285760887,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.861817,-0.945926,0.976913,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.077,-1.573,-1.698,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3086,-0.2788,-0.156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.3928626,6918,1677800879,364767074,imu1_frame,"$VNYMR,+170.119,+058.355,-151.299,-00.3226,-00.2263,-00.1799,+00.315,-00.479,-01.645,-06.376210,-01.242770,+00.976087*60",0,0,0,,-0.19323092854819637,-0.8323214723984469,0.2562752861067868,-0.45191343481663404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.37621,-1.24277,0.976087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315,-0.479,-1.645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3226,-0.2263,-0.1799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.3928826,6919,1677800879,388213396,imu1_frame,"$VNYMR,+167.158,+061.376,-162.639,-00.3403,-00.1605,-00.2056,+00.525,-00.964,-02.203,-06.090004,-01.735108,+02.400282*6F",0,0,0,,-0.17161334320306443,-0.8361617975017802,0.18539635231647875,-0.48683724321481747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.090004,-1.735108,2.400282,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.525,-0.964,-2.203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3403,-0.1605,-0.2056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.4371147,6920,1677800879,413754701,imu1_frame,"$VNYMR,+156.380,+064.454,-179.404,-00.3656,-00.0882,-00.1931,+00.265,-04.323,-02.859,-04.090539,-01.375949,+04.587241*6F",0,0,0,,-0.17584885275305995,-0.827455929688684,0.11344891314171321,-0.5210788899153679,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.090539,-1.375949,4.587241,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.265,-4.323,-2.859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3656,-0.0882,-0.1931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.4411602,6921,1677800879,438987970,imu1_frame,"$VNYMR,+139.331,+064.092,+160.821,-00.3731,-00.0126,-00.2031,-01.233,-09.976,-03.019,-02.065449,+00.093861,+05.247662*66",0,0,0,,0.20755016283474353,0.8144084959212201,-0.04940326518409907,0.5396490054357157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.065449,0.093861,5.247662,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.233,-9.976,-3.019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3731,-0.0126,-0.2031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.484917,6922,1677800879,464468955,imu1_frame,"$VNYMR,+128.441,+059.806,+151.709,-00.3601,+00.0340,-00.2176,-01.400,-15.811,+01.584,+01.298153,+01.918519,+03.582464*6E",0,0,0,,0.2558697207806192,0.8099125876778847,-0.019476481590787076,0.5274399994060031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.298153,1.918519,3.582464,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.4,-15.811,1.584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3601,0.034,-0.2176,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.528946,6923,1677800879,489827632,imu1_frame,"$VNYMR,+126.994,+056.439,+150.381,-00.3468,+00.0672,-00.2269,-00.140,-16.065,+06.966,-00.702731,+01.316576,+00.260636*67",0,0,0,,0.2719812287751285,0.8162842390979806,-0.002440985014584174,0.5096079804971274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.702731,1.316576,0.260636,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.14,-16.065,6.966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3468,0.0672,-0.2269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800879.5289626,6924,1677800879,513438224,imu1_frame,"$VNYMR,+129.411,+057.383,+152.207,-00.3478,+00.0580,-00.2419,+01.997,-11.304,+05.295,+00.385404,-01.038186,-01.739906*66",0,0,0,,0.25959083566188457,0.8191652402711237,-0.008645155020594236,0.5113767382924125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.385404,-1.038186,-1.739906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.997,-11.304,5.295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.3478,0.058,-0.2419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
