Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1680124399.3075337,0,76399,0,GPS1_FRAME,42.412571666666665,8.74314,9.5,0.9,478865.423042061,4695617.189264828,,32,T
1680124400.3060448,0,76400,0,GPS1_FRAME,42.412706666666665,8.743138333333334,9.3,0.9,478865.3312330476,4695632.179670821,,32,T
1680124401.3066597,0,76401,0,GPS1_FRAME,42.41284,8.743136666666667,9.0,0.9,478865.23886516306,4695646.985015542,,32,T
1680124402.305677,0,76402,0,GPS1_FRAME,42.41297333333333,8.743136666666667,8.9,0.9,478865.28363140015,4695661.7899459535,,32,T
1680124403.3038409,0,76403,0,GPS1_FRAME,42.413105,8.743135,8.7,1.0,478865.1907050314,4695676.410229732,,32,T
1680124404.3032842,0,76404,0,GPS1_FRAME,42.41323333333333,8.743131666666667,8.7,1.0,478864.95952731173,4695690.66080523,,32,T
1680124405.3105378,0,76405,0,GPS1_FRAME,42.41336,8.743126666666667,8.6,0.9,478864.5906586328,4695704.726734087,,32,T
1680124406.306785,0,76406,0,GPS1_FRAME,42.41348333333333,8.743118333333333,8.4,0.9,478863.9464078484,4695718.42336935,,32,T
1680124407.3080306,0,76407,0,GPS1_FRAME,42.413603333333334,8.743106666666666,8.4,0.9,478863.0267764537,4695731.750711075,,32,T
1680124408.3066835,0,76408,0,GPS1_FRAME,42.413716666666666,8.743088333333333,8.4,0.9,478861.556382875,4695744.339465507,,32,T
1680124409.3066812,0,76409,0,GPS1_FRAME,42.41382,8.743063333333334,8.4,0.9,478859.53411008365,4695755.819509641,,32,T
1680124410.308021,0,76410,0,GPS1_FRAME,42.413911666666664,8.743033333333333,8.5,0.9,478857.0965313443,4695766.005367409,,32,T
1680124411.3088114,0,76411,0,GPS1_FRAME,42.413986666666666,8.743001666666666,8.5,0.9,478854.5162298302,4695774.341024436,,32,T
1680124412.3052883,0,76412,0,GPS1_FRAME,42.414046666666664,8.74297,8.7,2.0,478851.9308949779,4695781.011127542,,32,T
1680124413.3112411,0,76413,0,GPS1_FRAME,42.41408,8.74293,8.9,1.0,478848.6509496712,4695784.722319912,,32,T
1680124414.3114946,0,76414,0,GPS1_FRAME,42.414096666666666,8.742883333333333,9.1,1.0,478844.81688265735,4695786.584557408,,32,T
1680124415.3127,0,76415,0,GPS1_FRAME,42.414096666666666,8.74283,8.8,1.0,478840.4286913138,4695786.597840916,,32,T
1680124416.3181036,0,76416,0,GPS1_FRAME,42.41408666666667,8.742773333333334,8.4,1.0,478835.76287571515,4695785.50158765,,32,T
1680124417.3194165,0,76417,0,GPS1_FRAME,42.41407,8.742716666666666,8.2,1.0,478831.0948166117,4695783.665090823,,32,T
1680124418.3117445,0,76418,0,GPS1_FRAME,42.41405,8.742658333333333,8.1,1.0,478826.2885027009,4695781.458889199,,32,T
1680124419.3283546,0,76419,0,GPS1_FRAME,42.414035,8.742598333333333,8.1,1.0,478821.3467369032,4695779.8082914045,,32,T
1680124420.3115635,0,76420,0,GPS1_FRAME,42.41402166666666,8.742531666666666,8.0,1.0,478815.85700507404,4695778.344421283,,32,T
1680124421.3186758,0,76421,0,GPS1_FRAME,42.41401166666667,8.742463333333333,8.1,1.0,478810.2312618595,4695777.251094548,,32,T
1680124422.329165,0,76422,0,GPS1_FRAME,42.41400333333333,8.742393333333332,8.1,1.0,478804.46894687956,4695776.3432498565,,32,T
1680124423.3211572,0,76423,0,GPS1_FRAME,42.41399166666667,8.742326666666667,8.1,1.0,478798.9797700647,4695775.064454644,,32,T
1680124424.3121457,0,76424,0,GPS1_FRAME,42.41397666666667,8.742265,8.2,1.0,478793.90086194215,4695773.4142922,,32,T
1680124425.3134315,0,76425,0,GPS1_FRAME,42.413955,8.742208333333334,8.3,1.0,478789.23109877785,4695771.0226383,,32,T
1680124426.312878,0,76426,0,GPS1_FRAME,42.41393,8.742156666666666,8.4,1.0,478784.97160296235,4695768.259615456,,32,T
1680124427.3288417,0,76427,0,GPS1_FRAME,42.413896666666666,8.74211,8.4,1.0,478781.1206888407,4695764.570037934,,32,T
1680124428.3120534,0,76428,0,GPS1_FRAME,42.41385833333333,8.742068333333334,8.5,1.0,478777.67947937443,4695760.324028395,,32,T
1680124429.3132527,0,76429,0,GPS1_FRAME,42.41381333333333,8.742038333333333,8.4,1.0,478775.1959389025,4695755.334858843,,32,T
1680124430.3277779,0,76430,0,GPS1_FRAME,42.41376666666667,8.742025,8.3,1.0,478774.08314986085,4695750.156463886,,32,T
1680124431.3343484,0,76431,0,GPS1_FRAME,42.413718333333335,8.742026666666668,8.1,1.0,478774.2039834085,4695744.789259336,,32,T
1680124432.3183157,0,76432,0,GPS1_FRAME,42.413673333333335,8.742043333333333,8.0,1.0,478775.5601283073,4695739.788430237,,32,T
1680124433.3111336,0,76433,0,GPS1_FRAME,42.41363166666667,8.742073333333334,7.9,1.0,478778.0144549906,4695735.154393682,,32,T
1680124434.3056164,0,76434,0,GPS1_FRAME,42.41359666666666,8.742116666666666,7.8,1.0,478781.56808885233,4695731.257274136,,32,T
1680124435.3306274,0,76435,0,GPS1_FRAME,42.41357333333333,8.74217,7.8,1.0,478785.9484513985,4695728.653090653,,32,T
1680124436.3111682,0,76436,0,GPS1_FRAME,42.413556666666665,8.74223,7.8,1.0,478790.87959212565,4695726.787492041,,32,T
1680124437.311824,0,76437,0,GPS1_FRAME,42.41354833333333,8.742295,7.9,1.0,478796.22493913694,4695725.845957123,,32,T
1680124438.312176,0,76438,0,GPS1_FRAME,42.41354833333333,8.742361666666667,7.9,1.0,478801.7102261203,4695725.82931865,,32,T
1680124439.3147953,0,76439,0,GPS1_FRAME,42.413555,8.74243,8.0,1.0,478807.3348897745,4695726.552515291,,32,T
1680124440.31171,0,76440,0,GPS1_FRAME,42.41357,8.742493333333334,8.2,1.0,478812.5509607305,4695728.202271792,,32,T
1680124441.318661,0,76441,0,GPS1_FRAME,42.41359166666667,8.742548333333334,8.3,1.0,478817.0836122,4695730.594356788,,32,T
1680124442.3117495,0,76442,0,GPS1_FRAME,42.41362,8.7426,8.4,1.0,478821.3442395065,4695733.727522383,,32,T
1680124443.3288999,0,76443,0,GPS1_FRAME,42.413653333333336,8.742643333333334,8.4,1.0,478824.920885192,4695737.417952773,,32,T
